Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1694002485.210176,2956,0,1
2,Payment,1694002485.213139,2696,0,1
1,NewOrder,1694002485.215843,4704,0,1
3,OrderStatus,1694002485.220556,1761,0,1
3,OrderStatus,1694002485.222323,1365,0,1
2,Payment,1694002485.223692,2857,0,1
1,NewOrder,1694002485.226554,5648,0,1
2,Payment,1694002485.232211,2885,0,1
1,NewOrder,1694002485.235101,3900,0,1
2,Payment,1694002485.239008,3073,0,1
1,NewOrder,1694002485.242086,4514,0,1
2,Payment,1694002485.246605,2572,0,1
2,Payment,1694002485.249181,2890,0,1
1,NewOrder,1694002485.252075,5153,0,1
5,StockLevel,1694002485.257236,1149,0,1
1,NewOrder,1694002485.258390,4328,0,1
1,NewOrder,1694002485.262725,7295,0,1
1,NewOrder,1694002485.270030,5293,0,1
2,Payment,1694002485.275333,3126,0,1
4,Delivery,1694002485.278468,12954,0,1
1,NewOrder,1694002485.291435,6857,0,1
1,NewOrder,1694002485.298298,5603,0,1
2,Payment,1694002485.303909,1948,0,1
1,NewOrder,1694002485.305861,4227,0,1
1,NewOrder,1694002485.310097,4021,0,1
4,Delivery,1694002485.314124,10385,0,1
2,Payment,1694002485.324519,1999,0,1
2,Payment,1694002485.326525,3032,0,1
2,Payment,1694002485.329562,2759,0,1
1,NewOrder,1694002485.332325,5823,0,1
1,NewOrder,1694002485.338155,6388,0,1
1,NewOrder,1694002485.344551,5260,0,1
1,NewOrder,1694002485.349819,3209,0,1
2,Payment,1694002485.353035,1927,0,1
1,NewOrder,1694002485.354967,4640,0,1
1,NewOrder,1694002485.359612,6047,0,1
2,Payment,1694002485.365666,2851,0,1
1,NewOrder,1694002485.368523,7314,0,1
2,Payment,1694002485.375850,3201,0,1
4,Delivery,1694002485.379056,10806,0,1
2,Payment,1694002485.389873,2264,0,1
1,NewOrder,1694002485.392143,4662,0,1
2,Payment,1694002485.396813,1957,0,1
1,NewOrder,1694002485.398778,6384,0,1
1,NewOrder,1694002485.405169,6684,0,1
1,NewOrder,1694002485.411862,4104,0,1
1,NewOrder,1694002485.415974,3591,0,1
2,Payment,1694002485.419572,2838,0,1
1,NewOrder,1694002485.422417,5270,0,1
4,Delivery,1694002485.427694,10563,0,1
1,NewOrder,1694002485.438270,3863,0,1
1,NewOrder,1694002485.442142,3645,0,1
3,OrderStatus,1694002485.445793,1311,0,1
1,NewOrder,1694002485.447109,5383,0,1
1,NewOrder,1694002485.452498,4533,0,1
1,NewOrder,1694002485.457039,5847,0,1
2,Payment,1694002485.462894,3002,0,1
1,NewOrder,1694002485.465903,7232,0,1
1,NewOrder,1694002485.473147,3326,0,1
1,NewOrder,1694002485.476480,3829,0,1
1,NewOrder,1694002485.480316,5709,0,1
5,StockLevel,1694002485.486036,1183,0,1
1,NewOrder,1694002485.487224,5521,0,1
2,Payment,1694002485.492754,2220,0,1
2,Payment,1694002485.494983,3174,0,1
2,Payment,1694002485.498165,3061,0,1
1,NewOrder,1694002485.501233,3518,0,1
2,Payment,1694002485.504757,2226,0,1
1,NewOrder,1694002485.506988,5797,0,1
2,Payment,1694002485.512793,3426,0,1
1,NewOrder,1694002485.516226,3744,0,1
1,NewOrder,1694002485.519978,6351,0,1
1,NewOrder,1694002485.526335,4847,0,1
1,NewOrder,1694002485.531190,4161,0,1
2,Payment,1694002485.535357,3239,0,1
4,Delivery,1694002485.538603,10891,0,1
1,NewOrder,1694002485.549507,4649,0,1
1,NewOrder,1694002485.554162,4935,0,1
1,NewOrder,1694002485.559108,6087,0,1
1,NewOrder,1694002485.565206,4543,0,1
1,NewOrder,1694002485.569755,5230,0,1
2,Payment,1694002485.574993,3045,0,1
2,Payment,1694002485.578044,2022,0,1
1,NewOrder,1694002485.580071,6356,0,1
3,OrderStatus,1694002485.586437,1566,0,1
2,Payment,1694002485.588008,2893,0,1
1,NewOrder,1694002485.590906,5151,0,1
1,NewOrder,1694002485.596066,5310,0,1
2,Payment,1694002485.601385,1957,0,1
1,NewOrder,1694002485.603349,5675,0,1
1,NewOrder,1694002485.609032,4535,0,1
1,NewOrder,1694002485.613575,4426,0,1
2,Payment,1694002485.618008,3097,0,1
1,NewOrder,1694002485.621112,9478,0,1
1,NewOrder,1694002485.630600,3683,0,1
2,Payment,1694002485.634291,2032,0,1
1,NewOrder,1694002485.636329,4154,0,1
1,NewOrder,1694002485.640491,5043,0,1
